UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
75	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7459
0	11050
5	7539
0	16
0	78
0	78
69	57
645	311
24	317
4	34
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	2888
0	1818
0	2605
0	0
0	28
0	28
612	599
0	27239
0	20761
0	8672
0	8940
37	36
0	29
0	14
1	37
0	26
0	0
169794	9398
125251	90056
647289	467026
506070	27556
94447	405
161042	53636
450667	29574
58516	1
167273	30
359928	593
6	518
135597	1135
38104	1455
163546	47
0	25
0	1969
157	76627
31	31788
1121	67924
39	27558
40	57584
96	20861
20	32034
70	46474
137	3478
0	12758
0	12236
0	11813
0	2261
0	938
0	895
0	5705
0	4809
0	4058
0	33
0	34
0	33
0	24
0	20
0	4424
0	4484
0	4198
0	3988
0	0
2196	765
30	734
0	8
18	54
0	18
0	53
0	25
0	10
1	0
1	0
53	39
2	10
0	1
0	21
0	12
0	0
154	15
1455	2454
682	2464
12	1082
29	131
1540	1868
44	1868
0	0
0	0
0	0
0	0
0	0
9	30
0	0
0	2002
79	2002
9	202
383	2001
159	3772
41	3653
64	1518
16	638
0	1805
0	526
19	924
2	1794
178	2870
4	1726
1	1668
0	500
100	95
217	548
4	347
0	422
0	130
0	193
1	185
2	173
0	159
24	223
0	148
0	47
16	68
0	57
0	81
14	98
0	81
0	111
17	147
1	120
11	72
158	1029
0	297
16	325
12	859
0	195
1	1151
1	533
1	646
19	671
3	211
0	274
0	96
0	130
8	162
3	153
2	131
12	81
6	46
7	2
0	112
3	1012
8	514
11	781
2	98
3	231
0	1
0	1
3	95
0	7
0	59
0	4
0	4
0	6
1	4
0	5
0	94
7	3370
0	3616
159	3231
7	679
0	2760
2	462
3	2005
36	563
1	589
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	38
0	156
0	570
0	125
49	913
6	621
0	87
0	75
5	95
10	21
5	173
0	79
0	55
2	182
40	587
0	924
0	55
0	52
0	815
8	891
34	9
0	47
12	102
0	231
176	2338
4	1054
82	1024
5	2032
84	735
0	0
0	0
0	0
0	8
0	5
0	23
0	27
0	14
0	7
2	7
0	5
0	5
0	0
0	0
0	0
513	3192
226	1491
0	3251
0	1948
6	277
102	196
3	199
0	81
3	119
2	210
2	113
0	133
11	132
11	68
5	65
3	6
6	39
0	31
10	22
1	18
1	26
0	37
0	27
0	5
0	11
1465	66045
0	28716
15	62661
11	31370
2	29983
20	28814
133	9628
45	5814
0	2030
13	1723
2	1950
1	776
70	639
1	1779
0	1886
18	537
3	578
0	132
0	1614
4	489
0	1382
0	1236
2	215
1	757
25	80
0	600
3	46
8	17
23	666
62	529
0	457
0	448
0	430
0	481
5	495
6	361
5	407
0	358
5	272
14	288
0	221
1	110
2	226
13	84
11	42
0	312
2	762
0	1024
17	1429
0	1429
0	513
2	345
12	357
1	223
0	115
0	839
10	539
0	939
5	8
0	303
98	1246
2	780
0	104
0	4
3	133
0	1
3	0
0	1
0	0
0	0
2	54
11	104
0	133
5	504
35	137
0	319
3	370
12	496
0	102
2	201
3	171
0	160
0	0
0	0
0	1
0	160
0	1340
0	1505
0	1078
2	185
3	248
8	146
4	38
39	171
0	58
0	355
0	400
7	2831
31	4572
118	1696
75	2747
0	2152
5	1397
19	4538
27	2481
1	2355
0	1069
0	1163
8	215
1	210
42	301
11	194
16	88
0	12053
8	12164
0	8489
0	10193
0	10121
2	1538
142	2078
11	1655
0	1524
16	1896
122	1501
411	704
0	675
0	0
15	172
0	5
33	160
0	152
1	2948
81	3009
0	161
5	204
33	1159
145	2483
2	179
0	137
1	154
2	3081
0	0
0	0
2	1131
25	1211
22	1259
1	1193
36	40
6	23
23	619
2	2635
0	839
1	155
5	372
0	83
1	2590
978	50
330	181
0	0
0	0
0	0
26	2169
0	693
0	153
9	126
4	35
0	97
5	94
7	2024
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
109	81
0	67
0	5
13	18
2	3458
309	4147
5	429
22	9
6	66
53	29
0	169
3	70
0	31
8	26
2	1200
609	1882
103	640
4	2161
0	0
417	15345
6	15113
0	12668
39	2899
47	1546
15	4386
2	858
0	1761
0	1743
3	11822
60	12758
0	11604
0	13116
0	1390
1	1547
1	1642
0	2585
0	1588
0	625
0	476
8	649
92	2774
44	5103
120	18877
1	4
0	4
0	0
287	812
7	502
9	218
1	441
31	124
7	124
6	26
0	0
7	1386
11	1386
16	1390
75	1403
26	1384
0	733
1	64
0	64
1	131
0	2
0	2
0	34
0	40
90	260
43	165
59	157
0	128
0	15
0	11
0	7
1405	722
1	134
4	332
0	256
0	2097
0	671
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
1	1
0	1
0	1
1	1
0	0
1	2
25	5657
11	1521
6	25
0	82
4	720
435	4485
0	16
0	723
14	2165
8	4909
3	713
0	775
1	444
1	222
0	167
9	554
10	18
0	616
0	125
10	4310
2	1263
0	529
0	443
2	387
0	3976
19	0
2	131
34	131
4	25
0	1
0	0
0	0
0	3
0	43
0	0
0	117
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
73	7116
0	130
0	8544
621	9154
0	7191
0	7081
3	175
47	2
0	0
0	0
0	0
0	0
9	2251
70	1641
1	1700
2	2151
196	1648
0	811
7	488
0	3633
5174	18091
1	16899
30	4065
36	1392
23	2071
11	438
64	1141
6	1593
144	14000
36	13250
589	22576
15	19526
1	10046
0	5789
6	4739
1	5831
324	5831
12	3154
1	66
8	44
1	17
645	245
6	114
35	160
10	83
0	169
1366	15016
1	7050
2	7135
4	10197
168	7736
30	6901
8	10510
26	2425
1	2058
0	2058
0	2011
0	2020
0	2013
0	2022
3	2052
5	2044
2	912
7	619
0	313
0	2137
0	1462
0	342
1	77
0	2077
43	279
0	220
4	284
102	34
0	2
30	1886
2	1340
14	16
0	49
0	1646
0	1
0	1
18	6
0	59
159	729
1	94
0	1786
1	0
0	0
0	0
0	21
0	34
2	32
1	2
0	29
0	20
1355	542
5	542
8	445
1	599
0	634
284	855
1	700
0	756
0	755
27	129
0	33
7	93
3	102
1	0
2389	0
1	0
9	354
4	1540
2	3128
610	3935
3	729
21	426
5	1484
1	2638
50	950
1	2316
0	9187
0	469
4	1113
3	1912
8	1568
25	601
0	1533
0	1903
0	1389
6	1657
8	1637
0	1658
0	1659
1	1750
8	1298
0	1408
0	544
21	1052
15	9
3	9
0	1
0	3
0	3
0	3
0	3
1	3
0	41
0	44
0	51
0	54
0	2
0	28
1	30
0	27
0	11
0	2
0	41
0	627
2	467
0	605
0	372
3	52
14	215
0	28
0	47
0	87
12	180
0	158
2	89
0	10
34	805
17	1001
3	5714
2	1250
10	1827
66	1177
17	1060
21	999
31	5750
6	2724
11	2653
2	170
2	2533
7	594
63	2879
1078	3640
0	2080
60	2842
0	642
55	349
0	402
1	611
9	522
11	440
64	1796
165	399
0	219
0	198
10	123
1	84
0	27
1	46
675	235
1	92
0	122
0	109
0	146
2518	2926
7	374
0	101
8	599
134	1022
30	1176
272	1413
3535	28
7	838
0	671
8	228
7	1055
2	487
1	410
0	314
3	182
4	222
0	309
0	308
0	364
0	109
0	357
21	90
3	328
40	532
0	166
1	121
10	925
998	1242
0	626
1	767
17	227
2	215
5	857
3	295
0	136
0	860
858	3179
2	1098
51	3011
6	817
1	19
29	468
3	442
23	557
1	30
2	210
2	114
2	12
27	3455
0	3045
146	3645
0	3435
0	429
1	391
0	174
1	105
0	727
0	156
0	183
0	722
80	743
7	237
15	290
8	38
4	3
0	21
0	38
0	27
1	17
0	740
0	0
0	30
0	119
0	0
0	72
0	0
0	1
14	115
63	113
0	119
0	14
0	15
0	19
0	11
0	9
28	196
762	959
16	223
48	790
0	441
9	82
92	2189
3	3774
0	4149
8	1341
7	3165
7	374
6	163
5	329
12	781
1734	3816
90	969
0	1838
125	737
30	2520
0	1392
3	221
1	12
2	199
1	60
21	43
12	142
15	16
0	17
12	617
6	717
2728	1003
204	414
1	126
6	326
3	103
5	8
389	1010
0	850
2	0
16	420
1	174
0	14
7	280
96	217
1	93
0	80
29	294
31	134
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	1
0	0
0	0
4	11
12	3
4342	0
0	0
90	786
4	212
2	223
0	470
0	748
9	20
45	255
7	155
5	40
0	19
0	20
0	20
0	20
0	0
1	13
0	12
0	6
1	3
1	0
0	0
0	539
7	234
0	8
0	17
9	6
1	6
0	191
0	3
0	136
14	25
1	26
3	509
382	1036
7	374
5	825
0	1
14	7
0	0
0	0
0	1
0	0
0	0
0	1
0	1
0	0
0	35
0	119
12	174
79	173
7	5427
61	32
0	3730
10	317
0	451
4	22
0	56
0	177
1	41
0	33
0	100
2	84
0	5302
0	0
3	24
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	7896
0	8402
22	8270
7	7007
0	7509
4	5921
21	5758
6	1254
2	557
155	2266
0	3373
29	951
0	12
0	926
3	163
0	144
4	53
3	323
0	109
0	176
0	172
0	103
0	314
0	296
68	82
1	273
8	268
0	146
0	313
1	351
0	271
0	258
0	118
11	7
0	18
1	132
0	144
0	7
0	52
0	102
0	45
0	116
0	10
3	11
59	3676
140	3676
27	918
4	92
31	10058
354	51408
1	46432
20	41611
4	11269
2	4918
29	7562
18	6408
1	6432
0	15636
31	9150
3	10015
45	15760
472	10650
4	5068
1	3647
1	4276
2	5036
0	2217
0	603
0	1242
0	981
0	31316
0	929
5	524
1	87
16	515
82	972
0	691
29	335
225	9156
71	264
46	238
5	6344
9	939
2	5920
2614	44866
0	7247
311	5720
1	7720
0	31456
288	37599
78	3978
190	11343
0	2695
0	69
5	73
0	62
0	6
0	0
0	1
3	39
0	3
1	8
5	4
260	52514
1304	40163
133	63047
1091	5445
0	8248
5	6742
0	6438
0	5639
2	5506
5	5315
3	4370
45	5777
0	12547
2	9637
0	0
0	0
26	1558
18	547
1	37
3	1
5	7
0	1558
0	0
0	0
0	0
0	0
0	0
0	0
1	1364
0	1376
0	1378
1	1719
0	1718
1	690
0	1716
49	1202
0	912
0	109
0	130
12	154
2	121
6	92
0	53
0	78
0	0
0	8
0	41
0	59
0	26
1	22
0	1
3	8
0	0
0	0
0	0
0	0
0	22
0	36
0	4
0	7
14	29
0	15
0	1
0	5
0	0
0	1
26	490
1	232
1	224
1	232
25	380
1	301
23	255
0	221
0	66
1	54
1	98
1	60
0	155
1	306
1	306
0	113
0	279
7	992
0	403
2	365
0	295
19	59
0	17
0	134
0	99
0	114
0	75
0	200
0	173
5	35
4	5
0	202
0	98
1	72
1	209
3	849
1020	713
22	564
13	368
0	118
0	0
0	0
0	0
0	21
0	21
0	0
0	21
0	0
0	0
1	610
0	135
0	215
4	508
2	100
2	506
0	135
0	147
0	227
2	212
1	463
0	66
12	446
5	46
0	22
30	37
42	36
691	260
15	167
0	183
0	66
118	0
0	0
7	19704
14	19363
0	18843
1	709
98	1799
1	645
31	353
108	633
316	1356
6	158
36	657
0	1047
0	7718
50	244
12	565
8	73
583	704
38	1309
1	4
0	601
6	421
11	188
0	18491
0	18586
0	2503
0	109
1	229
10	0
254	485
2	485
4	340
9	1039
0	1190
11	865
7	1282
41	1388
11	529
21	307
2	6
205	676
2	643
0	78
2	80
0	54
1	54
9	402
5289	747
37	196
9	305
673	797
0	395
2	366
3	148
4	542
3	321
0	182
0	439
11	412
0	196
9	127
0	994
16	240
0	1024
22	1142
0	0
0	0
0	0
0	0
0	8211
0	13266
0	9473
5	2534
13	3154
0	11804
0	11780
8	132
0	2534
0	136
0	3594
1	5115
0	11163
0	4895
0	4220
0	5281
0	5152
6	2521
2	2121
0	2661
0	1125
0	4034
0	2173
0	0
0	0
0	0
0	0
1	252
91	255
15	131
48	179
0	63
6	51
0	145
0	152
0	16
0	7
0	0
0	0
1	2
0	0
0	2
0	2
0	1
0	1
0	0
43	177
54	496
0	1240
0	760
3	582
68	1817
7	897
1018	4203
340	3988
113	2023
1	1812
735	393
44	2852
5	746
15	81
0	2648
37	2613
2	679
14	523
3	385
0	1192
7	485
1	1918
2	454
12	2454
1535	2454
3	9
1	1
0	0
1	9
0	735
0	131
0	152
11	24
1	578
25	1227
1	1152
2	1005
0	0
0	0
0	0
0	0
0	0
0	0
2	0
9	2524
33	5073
47	2032
0	3020
1	4939
6	904
5	626
63	2184
0	0
0	0
0	2
0	2
2	2
0	58
0	2
0	0
0	0
0	0
0	0
0	0
0	2
120	50
0	0
1	50
430	1502
0	1094
0	198
2	199
0	359
1	49
1	11
16	2764
8	62
1	112
2	75
8	18
0	163
2	407
0	270
0	306
1	7
6	151
25	2941
0	1535
6	164
3743	7779
8	4155
23	2266
262	4543
851	4035
26	2498
51	1613
31	511
6	331
17	247
97	6
3	215
0	1514
3	853
2	217
38	487
0	0
0	0
0	0
0	0
0	0
0	3
5	699
2	1269
0	24
1	846
0	160
6	847
1	63
1	141
67	328
0	1172
0	0
0	0
1	0
0	0
0	0
0	0
988	733
1	534
6	437
12	392
0	302
3	282
0	0
0	0
0	0
536	10813
92	2508
9	2098
47	9922
187	2515
23	1990
82	3
15	366
15	838
1	71
4	887
4	314
0	2515
2405	932
21	451
9	860
4	115
50	93
23	247
50	75
21	0
0	1127
0	1127
0	125
1	42
35	454
106	1125
0	1126
0	0
0	0
0	0
3	8
2	0
841	28
0	22
0	6
0	0
9	0
0	0
0	0
4	8
0	161
2	157
2	51
2	146
13	4
1	108
619	232
0	1
0	4
6	8
0	16
0	27
0	4
0	7
0	7
0	21
0	36
0	6
0	27
0	7
0	6
0	2
0	5
0	3
0	6
0	7
0	5
0	6
0	37
0	23
0	7
0	5
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
72	1854
0	1175
3	817
2	636
4	41
11	25
0	1842
0	2
0	0
0	2
1	7
0	2
0	2
3	1
0	0
0	2
0	0
0	0
0	3
0	0
0	0
0	10
0	11
0	10
0	8
0	6
5	674
42	1453
31	2192
55	4023
1	19838
4	21081
6	1152
20	19850
5	9796
11	1961
9	3557
36	6783
5	5348
26	25043
0	0
0	0
0	0
0	0
1	0
0	1
0	0
0	0
1	0
0	1
23	90
0	0
253	589
25	4
29	7
16	20
29	499
4	521
0	0
0	0
0	0
0	0
0	2118
39	1604
33	403
37	5
4	103
0	111
8	2015
963	2379
17	120
0	0
86	143
4	107
10	299
0	665
56	712
0	10
29	24
0	29
0	42
0	48
0	48
0	2000
0	2025
14	147
0	1893
6	1227
0	1714
7	638
1	495
0	52
4	390
0	290
31	605
12	378
0	502
0	215
0	1224
0	1318
23	1155
0	148
1	82
1	372
7	32
23	1739
3	2980
1	1175
2337	3177
3	419
3	2005
4	2082
4	6288
16	3001
0	4383
2718	9553
827	12
0	0
3	0
0	0
0	0
92	98
0	4
0	0
0	3
0	0
0	12
0	21
0	21
0	20
30	1203
8	8
6	1864
22	306
10	2178
0	2483
0	17989
55	400
321	18551
2	17648
7	2926
2	2926
11	10266
4	17989
3	4245
5	6
0	49
1	863
0	1540
27	192
0	4100
6	4299
5	4312
3	281
12	9
10	73
83	4362
2	481
12	56
25	4571
3	619
0	511
13	61
0	66
39	110
3	17
0	24
0	3
0	426
0	401
0	539
1	26475
0	5500
45	5912
3	8472
82	9913
87	2967
15	13875
30	24919
207	30081
90	28276
0	899
0	395
0	129
5	143
800	193
9	81
37	147
0	78
0	113
14	22
0	21
1	98
0	133
12	17
20	7
23	26
3	133
2	439
23	452
0	587
2769	2466
2	985
127	1971
16	961
4	1371
23	313
22	4001
112	6089
9	6425
0	4118
8	2259
0	1345
1	2209
39	301
19	2005
0	1295
3	1768
5	1278
53	833
7	2827
28	207
2	1242
191	1464
5	954
139	1334
18	565
1	207
7	224
231	23
2	0
33	158
2	158
0	0
1	55
626	2624
1	1383
0	335
0	32
10	174
7	3
17	96
5	42
51	2131
1096	1455
25	21
7	1154
12	167
0	1098
14	66
15	98
3	99
0	0
0	0
0	262
0	226
10	106
16	2037
2	394
29	645
19	946
2	1933
1	480
2	313
2	1610
2	164
6	194
14	72
80	339
24	27
0	82
323	5754
50	360
11	353
3	5123
1	5039
1	66
5	2652
46	2395
0	4974
72	1085
5	3764
3	3639
0	399
3	621
0	744
25	754
6	13
9	155
0	161
0	280
5	52
0	84
11	191
0	146
47	156
0	112
13	349
2	7
1141	768
2	301
2	247
0	454
0	3
1	693
20	419
0	535
0	472
0	106
403	614
0	430
0	453
0	390
2	182
0	238
5	23
9	412
0	407
1	155
0	116
5	156
0	66
2	1002
1	298
5	998
0	990
0	72
5	15
6	27
7	27
1	44
3	35
0	34
5	21
8	60
0	205
11	18
51	71
1	13
1	54
19	1214
7	2834
3	369
4	238
6	231
7	282
23	292
2	86
94	656
78	557
0	521
4	295
4	209
0	2908
10	1002
11	4170
9	3016
5	4072
21	340
17	202
5	1
0	0
0	0
0	0
0	0
0	0
726	2649
38	2504
0	2241
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
39	63
0	19
0	5
36	22
10	19
2	32
538	514
0	464
3	185
1	42
0	2349
4860	14742
9	37
31	12471
22	214
0	2
2	6
4	21
1	6
0	9
0	1
1	0
18	8
1	5
0	0
0	1
0	12
0	471
1	0
172	242
29	8280
148	3511
7	54
15	7428
1	3
0	0
2670	2531
135	2403
6	157
0	78
0	2351
1	2172
0	101
5	349
0	242
0	314
0	2380
0	1331
8	172
0	0
0	73
0	64
4	46
6	57
15	78
0	604
57	710
0	33
0	725
1	14
0	511
0	450
0	1018
1	987
0	504
8	594
0	0
0	0
0	0
1275	1769
41	642
0	1371
45	188
3	24
1	0
6	6
0	2
1	280
0	406
0	11132
1	9813
44	4639
1	393
1	7944
13	6466
1	77
3	228
10	408
0	35
0	47
17	27
1	246
0	1085
9	24
11	81
22	576
9	3499
17	232
14	131
8	272
9	654
0	1154
5	702
0	1264
0	1267
0	156
0	467
0	127
12	290
0	518
0	332
2	212
68	1018
35	1557
1	1329
0	644
3	780
0	539
0	469
0	383
0	397
0	704
1	117
17	1008
0	883
0	864
0	906
0	880
0	229
0	43
0	391
0	8
0	132
2	887
0	38
0	232
13	68
0	242
460	2143
0	1716
11	502
16	693
2	220
4	249
0	100
0	0
0	0
612	2627
82	1898
4	490
7	482
7	290
0	147
0	163
1	7
0	163
0	75
0	4
0	0
0	4
0	0
0	4
0	1
29	1232
3	1249
3	14
0	110
0	218
1	6
2	137
3	198
0	3
0	0
202	253
0	136
0	136
0	0
0	0
0	0
0	0
2	5
0	7
0	7
0	7
0	0
0	0
3	17
0	554
0	386
0	454
2	293
0	182
0	287
0	378
0	365
1	377
0	13
18	14
0	116
0	35
0	525
0	525
3	113
0	151
0	184
0	170
0	184
4	50
0	58
1	2
0	19
1	11
1	25
0	16
1	33
0	17
0	26
5	9
0	184
1182	492
3	16
24	204
49	399
13	385
30	558
0	278
8	269
8	396
105	578
2	99
1	0
0	0
0	0
0	0
0	0
1	396
1	376
140	1473
1	571
0	259
0	541
0	457
0	509
1	1033
8	318
1	344
0	311
0	546
0	724
0	442
48	184
0	567
0	208
1	525
0	165
0	555
2	986
0	51
1	188
0	344
9	24
0	26
0	105
11	104
1	266
0	21
0	111
0	265
1453	7633
16	7199
1	686
26	400
0	0
5	6437
0	3765
95	162
6	197
89	37
16	87
1	221
81	63
9	171
49	74
0	5416
0	182
0	129
433	86
0	5188
0	824
0	3605
0	825
7	289
0	168
45	384
1	392
0	313
0	5261
0	4681
0	3867
0	449
757	1048
3	954
40	1172
10	256
0	3
0	11
49	11
4	4628
3	2356
51	2238
12	299
6	234
0	0
5	1770
2	4
2	0
0	1
0	2830
0	309
0	462
0	0
0	4450
9	305
0	4
0	1
6	3284
0	1600
0	1247
1	1176
1	370
21	243
0	192
0	1112
0	457
28	2146
3	182
3	1398
0	232
8	196
1	200
0	1
3	389
0	0
0	1
0	518
54	8
3	0
0	0
61	930
0	0
3	1153
0	0
3	1093
0	0
0	0
1	0
5	140
0	1
1	195
0	2
0	0
0	0
0	1
0	0
0	76
1	1
0	85
0	3
0	0
2	0
0	75
0	5
0	5
194	2693
3	1977
0	505
13	1215
0	408
0	603
0	341
2	591
1	113
19	2838
1	593
0	902
9	37
9	587
0	10
10	573
11	604
0	551
0	546
0	0
0	0
0	0
0	491
0	569
1	419
5	439
11	420
0	27
0	77
0	25
0	541
2	478
0	3026
23	3012
8	3071
0	2866
0	3032
0	3032
10	3038
0	2826
0	1196
0	53
148	10029
0	9051
42	1512
754	9019
0	2393
3	2013
0	369
8	7890
0	334
1	1818
2	3661
2	241
356	215
1	3
0	178
747	5
0	3561
3	2783
0	3044
1	3090
1	3376
0	3080
0	2853
0	3313
3	2488
32	3163
0	3156
0	3145
0	2482
0	2826
1	2473
0	2225
0	2692
0	2565
0	3236
0	2946
0	3153
0	3307
0	3278
0	3196
0	2523
1	3035
0	3330
0	2445
18	2016
0	1187
0	1197
0	2804
0	856
0	2604
0	1742
0	1582
0	2570
0	1244
0	1426
0	872
0	2110
0	908
1	1073
2	1620
0	2807
0	150
0	2727
0	2808
0	2740
0	1588
1	2477
0	2749
0	2828
0	2736
0	1562
1	1936
0	384
0	861
1	229
89	142
0	407
30	1207
3	965
1	189
10	840
1	138
0	879
13	295
0	9
9	1
3	42
0	0
5133	0
40	2345
600	2352
102	2350
0	2350
0	2348
0	2345
0	2
1	1
1	1
0	1
0	1
6	10
560	277
8	94
4	58
5	11
0	136
27	56
4	109
0	86
0	89
2	78
0	95
0	92
0	37
47	115
25	1268
3	70
1	42
0	24
8	1061
0	84
13	334
33	1141
0	283
7	701
0	127
2	416
20	39
1	507
2	47
6	554
0	170
3	30
3	41
159	10220
5	237
0	349
0	206
59	1658
0	5727
126	5502
1110	10915
0	780
1	936
1	12
2	2226
1	13
0	62
4	2120
3	238
0	194
0	2272
0	2100
10	2164
4	162
0	2491
30	2153
2	1997
8	2059
6	2208
2	15
0	335
12	2426
1	1091
5	1632
0	1607
0	8
0	1094
1	852
28	10
38	70
43	2472
41	2509
7	2365
15	452
5	726
0	554
5	281
3	22
43	721
7	60
3	26
0	3494
4	4043
4	724
2	594
7	767
42	1129
68	1041
0	899
0	1036
19	372
29	353
0	0
0	0
1	0
2131	5827
0	248
106	5586
4	2317
413	42
0	42
1	17
6	2295
33	2650
0	2626
2	2627
11	1131
0	287
2	295
49	312
0	0
0	0
0	0
0	2630
0	758
0	641
0	697
0	584
1	89
0	31
12	269
12	397
0	17
3	162
13	28
0	278
0	156
1	49
0	323
0	69
0	55
37	24
0	168
0	76
0	162
0	56
4	98
0	80
0	68
0	182
0	61
0	54
0	53
0	39
0	2
